6,39,1,1,0,wall
7,39,1,1,0,wall
8,39,1,1,0,wall
9,39,1,1,0,wall
10,39,1,1,0,wall
11,39,1,1,0,wall
12,39,1,1,0,wall
13,39,1,1,0,wall
14,39,1,1,0,wall
15,39,1,1,0,wall
16,39,1,1,0,wall
17,39,1,1,0,wall
18,39,1,1,0,wall
19,39,1,1,0,wall
20,39,1,1,0,wall
21,39,1,1,0,wall
22,39,1,1,0,wall
23,39,1,1,0,wall
24,39,1,1,0,wall
25,39,1,1,0,wall
26,39,1,1,0,wall
27,39,1,1,0,wall
28,39,1,1,0,wall
29,39,1,1,0,wall
30,39,1,1,0,wall
31,39,1,1,0,wall
32,39,1,1,0,wall
