33,12,1,1,1,sand
34,12,1,1,0,wall
0,13,1,1,0,wall
1,13,1,1,1,sand
2,13,1,1,1,sand
3,13,1,1,1,sand
4,13,1,1,1,sand
5,13,1,1,1,sand
6,13,1,1,1,sand
7,13,1,1,1,sand
8,13,1,1,1,sand
9,13,1,1,1,sand
10,13,1,1,1,sand
11,13,1,1,1,sand
12,13,1,1,0,wall
13,13,1,1,0,wall
14,13,1,1,0,wall
15,13,1,1,0,wall
16,13,1,1,0,wall
17,13,1,1,0,wall
18,13,1,1,1,sand
19,13,1,1,1,sand
20,13,1,1,1,sand
21,13,1,1,1,sand
22,13,1,1,1,sand
23,13,1,1,1,sand
24,13,1,1,1,sand
25,13,1,1,1,sand
26,13,1,1,1,sand
27,13,1,1,1,sand
28,13,1,1,1,sand
29,13,1,1,1,sand
30,13,1,1,1,sand
31,13,1,1,1,sand
32,13,1,1,1,sand
33,13,1,1,1,sand
34,13,1,1,0,wall
0,14,1,1,0,wall
1,14,1,1,1,sand
2,14,1,1,1,sand
3,14,1,1,1,sand
4,14,1,1,1,sand
5,14,1,1,1,sand
6,14,1,1,1,sand
7,14,1,1,1,sand
8,14,1,1,1,sand
9,14,1,1,1,sand
10,14,1,1,1,sand
11,14,1,1,1,sand
12,14,1,1,0,wall
13,14,1,1,0,wall
14,14,1,1,0,wall
15,14,1,1,0,wall
16,14,1,1,0,wall
17,14,1,1,0,wall
18,14,1,1,1,sand
19,14,1,1,1,sand
20,14,1,1,1,sand
21,14,1,1,1,sand
22,14,1,1,1,sand
23,14,1,1,1,sand
24,14,1,1,1,sand
25,14,1,1,1,sand
26,14,1,1,1,sand
27,14,1,1,1,sand
28,14,1,1,1,sand
29,14,1,1,1,sand
30,14,1,1,1,sand
31,14,1,1,1,sand
32,14,1,1,1,sand
33,14,1,1,1,sand
34,14,1,1,0,wall
35,14,1,1,0,wall
36,14,1,1,0,wall
37,14,1,1,0,wall
38,14,1,1,0,wall
39,14,1,1,0,wall
40,14,1,1,0,wall
41,14,1,1,0,wall
0,15,1,1,0,wall
1,15,1,1,1,sand
2,15,1,1,1,sand
3,15,1,1,1,sand
4,15,1,1,1,sand
5,15,1,1,1,sand
6,15,1,1,1,sand
7,15,1,1,1,sand
8,15,1,1,1,sand
9,15,1,1,1,sand
10,15,1,1,1,sand
11,15,1,1,1,sand
12,15,1,1,0,wall
13,15,1,1,0,wall
14,15,1,1,0,wall
15,15,1,1,0,wall
16,15,1,1,0,wall
17,15,1,1,0,wall
18,15,1,1,0,wall
19,15,1,1,0,wall
20,15,1,1,0,wall
21,15,1,1,0,wall
22,15,1,1,0,wall
23,15,1,1,0,wall
24,15,1,1,0,wall
25,15,1,1,0,wall
26,15,1,1,0,wall
27,15,1,1,1,sand
28,15,1,1,1,sand
29,15,1,1,1,sand
30,15,1,1,1,sand
31,15,1,1,1,sand
32,15,1,1,1,sand
33,15,1,1,1,sand
34,15,1,1,1,sand
35,15,1,1,1,sand
36,15,1,1,1,sand
37,15,1,1,1,sand
38,15,1,1,1,sand
39,15,1,1,1,sand
40,15,1,1,1,sand
41,15,1,1,0,wall
0,16,1,1,0,wall
1,16,1,1,0,wall
2,16,1,1,0,wall
3,16,1,1,0,wall
4,16,1,1,0,wall
5,16,1,1,0,wall
6,16,1,1,0,wall
7,16,1,1,0,wall
8,16,1,1,1,sand
9,16,1,1,1,sand
10,16,1,1,0,wall
11,16,1,1,0,wall
12,16,1,1,0,wall
13,16,1,1,0,wall
14,16,1,1,0,wall
15,16,1,1,1,grass
15,16,1,1,2,tree
16,16,1,1,1,grass
16,16,1,1,2,tree
17,16,1,1,1,grass
17,16,1,1,2,tree
18,16,1,1,1,grass
18,16,1,1,2,tree
19,16,1,1,1,grass
19,16,1,1,2,tree
20,16,1,1,1,grass
20,16,1,1,2,tree
21,16,1,1,1,grass
21,16,1,1,2,tree
22,16,1,1,1,grass
22,16,1,1,2,tree
23,16,1,1,1,grass
23,16,1,1,2,tree
24,16,1,1,1,grass
24,16,1,1,2,tree
25,16,1,1,1,grass
25,16,1,1,2,tree
26,16,1,1,0,wall
27,16,1,1,1,sand
28,16,1,1,1,sand
29,16,1,1,1,sand
30,16,1,1,1,sand
31,16,1,1,1,sand
32,16,1,1,1,sand
33,16,1,1,1,sand
34,16,1,1,1,sand
35,16,1,1,1,sand
36,16,1,1,1,sand
37,16,1,1,1,sand
38,16,1,1,1,sand
39,16,1,1,1,sand
40,16,1,1,1,sand
41,16,1,1,0,wall
7,17,1,1,0,wall
8,17,1,1,1,sand
9,17,1,1,1,sand
10,17,1,1,0,wall
11,17,1,1,0,wall
12,17,1,1,0,wall
13,17,1,1,0,wall
14,17,1,1,0,wall
15,17,1,1,1,grass
15,17,1,1,2,tree
16,17,1,1,1,grass
16,17,1,1,2,tree
17,17,1,1,1,grass
17,17,1,1,2,tree
18,17,1,1,1,grass
18,17,1,1,2,tree
19,17,1,1,1,grass
19,17,1,1,2,tree
20,17,1,1,1,grass
20,17,1,1,2,tree
21,17,1,1,1,grass
21,17,1,1,2,tree
22,17,1,1,1,grass
22,17,1,1,2,tree
23,17,1,1,1,grass
23,17,1,1,2,tree
24,17,1,1,1,grass
24,17,1,1,2,tree
25,17,1,1,1,grass
25,17,1,1,2,tree
26,17,1,1,0,wall
27,17,1,1,1,sand
28,17,1,1,1,sand
29,17,1,1,1,sand
30,17,1,1,1,sand
31,17,1,1,1,sand
32,17,1,1,1,sand
33,17,1,1,1,sand
34,17,1,1,0,wall
35,17,1,1,0,wall
36,17,1,1,0,wall
37,17,1,1,0,wall
38,17,1,1,0,wall
39,17,1,1,1,sand
40,17,1,1,1,sand
41,17,1,1,0,wall
7,18,1,1,0,wall
8,18,1,1,1,sand
9,18,1,1,1,sand
10,18,1,1,0,wall
11,18,1,1,0,wall
12,18,1,1,0,wall
13,18,1,1,0,wall
14,18,1,1,0,wall
15,18,1,1,1,grass
15,18,1,1,2,tree
16,18,1,1,1,grass
16,18,1,1,2,tree
17,18,1,1,1,grass
17,18,1,1,2,tree
18,18,1,1,1,grass
18,18,1,1,2,tree
19,18,1,1,1,grass
19,18,1,1,2,tree
20,18,1,1,1,grass
20,18,1,1,2,tree
21,18,1,1,1,grass
21,18,1,1,2,tree
22,18,1,1,1,grass
22,18,1,1,2,tree
23,18,1,1,1,grass
23,18,1,1,2,tree
24,18,1,1,1,grass
24,18,1,1,2,tree
25,18,1,1,1,grass
25,18,1,1,2,tree
26,18,1,1,0,wall
27,18,1,1,1,sand
28,18,1,1,1,sand
29,18,1,1,1,sand
30,18,1,1,1,sand
31,18,1,1,1,sand
32,18,1,1,1,sand
33,18,1,1,1,sand
34,18,1,1,0,wall
35,18,1,1,0,wall
36,18,1,1,0,wall
37,18,1,1,0,wall
38,18,1,1,0,wall
39,18,1,1,1,sand
40,18,1,1,1,sand
41,18,1,1,0,wall
7,19,1,1,0,wall
8,19,1,1,1,sand
9,19,1,1,1,sand
10,19,1,1,0,wall
11,19,1,1,0,wall
12,19,1,1,0,wall
13,19,1,1,0,wall
14,19,1,1,0,wall
15,19,1,1,1,grass
15,19,1,1,2,tree
16,19,1,1,1,grass
16,19,1,1,2,tree
17,19,1,1,1,grass
17,19,1,1,2,tree
18,19,1,1,1,grass
18,19,1,1,2,tree
19,19,1,1,1,grass
19,19,1,1,2,tree
20,19,1,1,1,grass
20,19,1,1,2,tree
21,19,1,1,1,grass
21,19,1,1,2,tree
22,19,1,1,1,grass
22,19,1,1,2,tree
23,19,1,1,1,grass
23,19,1,1,2,tree
24,19,1,1,1,grass
24,19,1,1,2,tree
25,19,1,1,1,grass
25,19,1,1,2,tree
26,19,1,1,0,wall
27,19,1,1,1,sand
28,19,1,1,1,sand
29,19,1,1,1,sand
30,19,1,1,1,sand
31,19,1,1,1,sand
32,19,1,1,1,sand
33,19,1,1,1,sand
34,19,1,1,0,wall
35,19,1,1,0,wall
36,19,1,1,0,wall
37,19,1,1,0,wall
38,19,1,1,0,wall
39,19,1,1,1,sand
40,19,1,1,1,sand
41,19,1,1,0,wall
7,20,1,1,0,wall
8,20,1,1,1,sand
9,20,1,1,1,sand
10,20,1,1,0,wall
11,20,1,1,0,wall
12,20,1,1,0,wall
13,20,1,1,0,wall
14,20,1,1,0,wall
15,20,1,1,1,grass
15,20,1,1,2,tree
16,20,1,1,1,grass
16,20,1,1,2,tree
17,20,1,1,1,grass
17,20,1,1,2,tree
18,20,1,1,1,grass
18,20,1,1,2,tree
19,20,1,1,1,water
20,20,1,1,1,water
21,20,1,1,1,sand
22,20,1,1,1,sand
23,20,1,1,1,sand
24,20,1,1,1,sand
25,20,1,1,1,sand
26,20,1,1,1,sand
27,20,1,1,1,sand
28,20,1,1,1,sand
29,20,1,1,1,sand
30,20,1,1,1,sand
31,20,1,1,1,sand
32,20,1,1,1,sand
33,20,1,1,1,sand
34,20,1,1,0,wall
35,20,1,1,0,wall
36,20,1,1,0,wall
37,20,1,1,0,wall
38,20,1,1,0,wall
39,20,1,1,1,sand
40,20,1,1,1,sand
41,20,1,1,0,wall
7,21,1,1,0,wall
8,21,1,1,1,sand
9,21,1,1,1,sand
10,21,1,1,0,wall
11,21,1,1,0,wall
12,21,1,1,0,wall
13,21,1,1,0,wall
14,21,1,1,0,wall
15,21,1,1,1,grass
15,21,1,1,2,tree
16,21,1,1,1,grass
16,21,1,1,2,tree
17,21,1,1,1,grass
17,21,1,1,2,tree
18,21,1,1,1,grass
18,21,1,1,2,tree
19,21,1,1,1,water
20,21,1,1,1,water
21,21,1,1,1,sand
22,21,1,1,1,sand
23,21,1,1,1,sand
24,21,1,1,1,sand
25,21,1,1,1,sand
26,21,1,1,1,sand
27,21,1,1,1,sand
28,21,1,1,1,sand
29,21,1,1,1,sand
30,21,1,1,1,sand
31,21,1,1,1,sand
32,21,1,1,1,sand
33,21,1,1,1,sand
34,21,1,1,0,wall
35,21,1,1,0,wall
36,21,1,1,0,wall
37,21,1,1,0,wall
38,21,1,1,0,wall
39,21,1,1,1,sand
40,21,1,1,1,sand
41,21,1,1,0,wall
7,22,1,1,0,wall
8,22,1,1,1,sand
9,22,1,1,1,sand
10,22,1,1,0,wall
11,22,1,1,0,wall
12,22,1,1,0,wall
13,22,1,1,0,wall
14,22,1,1,0,wall
15,22,1,1,1,grass
15,22,1,1,2,tree
16,22,1,1,1,grass
16,22,1,1,2,tree
17,22,1,1,1,grass
17,22,1,1,2,tree
18,22,1,1,1,grass
18,22,1,1,2,tree
19,22,1,1,1,grass
19,22,1,1,2,tree
20,22,1,1,1,grass
20,22,1,1,2,tree
21,22,1,1,1,grass
21,22,1,1,2,tree
22,22,1,1,1,grass
22,22,1,1,2,tree
23,22,1,1,1,grass
23,22,1,1,2,tree
24,22,1,1,1,grass
24,22,1,1,2,tree
25,22,1,1,1,grass
25,22,1,1,2,tree
26,22,1,1,0,wall
27,22,1,1,0,wall
28,22,1,1,0,wall
29,22,1,1,0,wall
30,22,1,1,0,wall
31,22,1,1,0,wall
32,22,1,1,0,wall
33,22,1,1,0,wall
34,22,1,1,0,wall
35,22,1,1,0,wall
36,22,1,1,0,wall
37,22,1,1,0,wall
38,22,1,1,0,wall
39,22,1,1,1,sand
40,22,1,1,1,sand
41,22,1,1,0,wall
7,23,1,1,0,wall
8,23,1,1,1,sand
9,23,1,1,1,sand
10,23,1,1,0,wall
11,23,1,1,0,wall
12,23,1,1,0,wall
13,23,1,1,0,wall
14,23,1,1,0,wall
15,23,1,1,1,grass
15,23,1,1,2,tree
16,23,1,1,1,grass
16,23,1,1,2,tree
17,23,1,1,1,grass
17,23,1,1,2,tree
18,23,1,1,1,grass
18,23,1,1,2,tree
19,23,1,1,1,grass
19,23,1,1,2,tree
20,23,1,1,1,grass
20,23,1,1,2,tree
21,23,1,1,1,grass
21,23,1,1,2,tree
22,23,1,1,1,grass
22,23,1,1,2,tree
23,23,1,1,1,grass
23,23,1,1,2,tree
24,23,1,1,1,grass
24,23,1,1,2,tree
25,23,1,1,1,grass
25,23,1,1,2,tree
26,23,1,1,0,wall
27,23,1,1,0,wall
28,23,1,1,0,wall
29,23,1,1,0,wall
30,23,1,1,0,wall
31,23,1,1,0,wall
32,23,1,1,0,wall
33,23,1,1,0,wall
34,23,1,1,0,wall
35,23,1,1,0,wall
36,23,1,1,0,wall
37,23,1,1,0,wall
38,23,1,1,0,wall
39,23,1,1,1,sand
40,23,1,1,1,sand
41,23,1,1,0,wall
4,24,1,1,0,wall
5,24,1,1,0,wall
6,24,1,1,0,wall
7,24,1,1,0,wall
8,24,1,1,1,sand
9,24,1,1,1,sand
10,24,1,1,0,wall
11,24,1,1,0,wall
12,24,1,1,0,wall
13,24,1,1,0,wall
14,24,1,1,0,wall
15,24,1,1,1,grass
15,24,1,1,2,tree
16,24,1,1,1,grass
16,24,1,1,2,tree
17,24,1,1,1,grass
17,24,1,1,2,tree
18,24,1,1,1,grass
18,24,1,1,2,tree
19,24,1,1,1,grass
19,24,1,1,2,tree
20,24,1,1,1,grass
20,24,1,1,2,tree
21,24,1,1,1,grass
21,24,1,1,2,tree
22,24,1,1,1,grass
22,24,1,1,2,tree
23,24,1,1,1,grass
23,24,1,1,2,tree
24,24,1,1,1,grass
24,24,1,1,2,tree
25,24,1,1,1,grass
25,24,1,1,2,tree
26,24,1,1,0,wall
27,24,1,1,0,wall
28,24,1,1,0,wall
29,24,1,1,0,wall
30,24,1,1,0,wall
31,24,1,1,0,wall
32,24,1,1,0,wall
33,24,1,1,0,wall
34,24,1,1,0,wall
35,24,1,1,0,wall
36,24,1,1,0,wall
37,24,1,1,0,wall
38,24,1,1,0,wall
39,24,1,1,1,sand
40,24,1,1,1,sand
41,24,1,1,0,wall
4,25,1,1,0,wall
5,25,1,1,1,sand
6,25,1,1,1,sand
7,25,1,1,1,sand
8,25,1,1,1,sand
9,25,1,1,1,sand
10,25,1,1,1,sand
11,25,1,1,1,sand
12,25,1,1,1,sand
13,25,1,1,1,sand
14,25,1,1,0,wall
15,25,1,1,1,grass
15,25,1,1,2,tree
16,25,1,1,1,grass
16,25,1,1,2,tree
17,25,1,1,1,grass
17,25,1,1,2,tree
18,25,1,1,1,grass
18,25,1,1,2,tree
19,25,1,1,1,grass
19,25,1,1,2,tree
20,25,1,1,1,grass
20,25,1,1,2,tree
21,25,1,1,1,grass
21,25,1,1,2,tree
22,25,1,1,1,grass
22,25,1,1,2,tree
23,25,1,1,1,grass
23,25,1,1,2,tree
24,25,1,1,1,grass
24,25,1,1,2,tree
25,25,1,1,1,grass
25,25,1,1,2,tree
26,25,1,1,0,wall
27,25,1,1,0,wall
28,25,1,1,0,wall
29,25,1,1,0,wall
30,25,1,1,0,wall
31,25,1,1,0,wall
32,25,1,1,0,wall
33,25,1,1,0,wall
34,25,1,1,0,wall
35,25,1,1,0,wall
36,25,1,1,0,wall
37,25,1,1,0,wall
38,25,1,1,0,wall
39,25,1,1,1,sand
40,25,1,1,1,sand
41,25,1,1,0,wall
4,26,1,1,0,wall
5,26,1,1,1,sand
6,26,1,1,1,sand
7,26,1,1,1,sand
8,26,1,1,1,sand
9,26,1,1,1,sand
10,26,1,1,1,sand
11,26,1,1,1,sand
12,26,1,1,1,sand
13,26,1,1,1,sand
14,26,1,1,0,wall
15,26,1,1,0,wall
16,26,1,1,0,wall
17,26,1,1,0,wall
18,26,1,1,0,wall
19,26,1,1,0,wall
20,26,1,1,0,wall
21,26,1,1,0,wall
22,26,1,1,0,wall
23,26,1,1,0,wall
24,26,1,1,0,wall
25,26,1,1,0,wall
26,26,1,1,0,wall
27,26,1,1,0,wall
28,26,1,1,0,wall
29,26,1,1,0,wall
30,26,1,1,0,wall
31,26,1,1,0,wall
32,26,1,1,0,wall
33,26,1,1,0,wall
34,26,1,1,0,wall
35,26,1,1,0,wall
36,26,1,1,0,wall
37,26,1,1,0,wall
38,26,1,1,0,wall
39,26,1,1,1,sand
40,26,1,1,1,sand
41,26,1,1,0,wall
4,27,1,1,0,wall
5,27,1,1,1,sand
6,27,1,1,1,sand
7,27,1,1,1,sand
8,27,1,1,1,sand
9,27,1,1,1,sand
10,27,1,1,1,sand
11,27,1,1,1,sand
12,27,1,1,1,sand
13,27,1,1,1,sand
14,27,1,1,0,wall
15,27,1,1,0,wall
16,27,1,1,0,wall
17,27,1,1,0,wall
18,27,1,1,0,wall
19,27,1,1,0,wall
20,27,1,1,0,wall
21,27,1,1,0,wall
22,27,1,1,0,wall
23,27,1,1,0,wall
24,27,1,1,0,wall
25,27,1,1,0,wall
26,27,1,1,0,wall
27,27,1,1,0,wall
28,27,1,1,0,wall
29,27,1,1,0,wall
30,27,1,1,0,wall
31,27,1,1,0,wall
32,27,1,1,0,wall
33,27,1,1,0,wall
34,27,1,1,0,wall
35,27,1,1,0,wall
36,27,1,1,0,wall
37,27,1,1,0,wall
38,27,1,1,0,wall
39,27,1,1,1,sand
40,27,1,1,1,sand
41,27,1,1,0,wall
42,27,1,1,0,wall
43,27,1,1,0,wall
44,27,1,1,0,wall
45,27,1,1,0,wall
46,27,1,1,0,wall
4,28,1,1,0,wall
5,28,1,1,1,sand
6,28,1,1,1,sand
7,28,1,1,1,sand
8,28,1,1,1,sand
9,28,1,1,1,sand
10,28,1,1,1,sand
11,28,1,1,1,sand
12,28,1,1,1,sand
13,28,1,1,1,sand
14,28,1,1,0,wall
15,28,1,1,0,wall
16,28,1,1,0,wall
17,28,1,1,0,wall
18,28,1,1,0,wall
19,28,1,1,0,wall
20,28,1,1,0,wall
21,28,1,1,0,wall
22,28,1,1,0,wall
23,28,1,1,0,wall
24,28,1,1,0,wall
25,28,1,1,0,wall
26,28,1,1,0,wall
27,28,1,1,0,wall
28,28,1,1,0,wall
29,28,1,1,0,wall
30,28,1,1,0,wall
31,28,1,1,0,wall
32,28,1,1,0,wall
33,28,1,1,0,wall
34,28,1,1,1,sand
35,28,1,1,1,sand
36,28,1,1,1,sand
37,28,1,1,1,sand
38,28,1,1,1,sand
39,28,1,1,1,sand
40,28,1,1,1,sand
41,28,1,1,1,sand
42,28,1,1,1,sand
43,28,1,1,1,sand
44,28,1,1,1,sand
45,28,1,1,1,sand
46,28,1,1,0,wall
4,29,1,1,0,wall
5,29,1,1,1,sand
6,29,1,1,1,sand
7,29,1,1,1,sand
8,29,1,1,1,sand
9,29,1,1,1,sand
10,29,1,1,1,sand
11,29,1,1,1,sand
12,29,1,1,1,sand
13,29,1,1,1,sand
14,29,1,1,0,wall
15,29,1,1,0,wall
16,29,1,1,0,wall
17,29,1,1,0,wall
18,29,1,1,0,wall
19,29,1,1,0,wall
20,29,1,1,0,wall
21,29,1,1,0,wall
22,29,1,1,0,wall
23,29,1,1,0,wall
24,29,1,1,0,wall
25,29,1,1,0,wall
26,29,1,1,0,wall
27,29,1,1,0,wall
28,29,1,1,0,wall
29,29,1,1,0,wall
30,29,1,1,0,wall
31,29,1,1,0,wall
32,29,1,1,0,wall
33,29,1,1,0,wall
34,29,1,1,1,sand
35,29,1,1,1,sand
36,29,1,1,1,sand
37,29,1,1,1,sand
38,29,1,1,1,sand
39,29,1,1,1,sand
40,29,1,1,1,sand
41,29,1,1,1,sand
42,29,1,1,1,sand
43,29,1,1,1,sand
44,29,1,1,1,sand
45,29,1,1,1,sand
46,29,1,1,0,wall
4,30,1,1,0,wall
5,30,1,1,1,sand
6,30,1,1,1,sand
7,30,1,1,1,sand
8,30,1,1,1,sand
9,30,1,1,1,sand
10,30,1,1,1,sand
11,30,1,1,1,sand
12,30,1,1,1,sand
13,30,1,1,1,sand
14,30,1,1,0,wall
15,30,1,1,0,wall
16,30,1,1,0,wall
17,30,1,1,0,wall
18,30,1,1,0,wall
19,30,1,1,0,wall
20,30,1,1,0,wall
21,30,1,1,0,wall
22,30,1,1,0,wall
23,30,1,1,0,wall
24,30,1,1,0,wall
25,30,1,1,0,wall
26,30,1,1,0,wall
27,30,1,1,0,wall
28,30,1,1,0,wall
29,30,1,1,0,wall
30,30,1,1,0,wall
31,30,1,1,0,wall
32,30,1,1,0,wall
33,30,1,1,0,wall
34,30,1,1,1,sand
35,30,1,1,1,sand
36,30,1,1,0,wall
37,30,1,1,0,wall
38,30,1,1,0,wall
39,30,1,1,0,wall
40,30,1,1,0,wall
41,30,1,1,0,wall
42,30,1,1,0,wall
43,30,1,1,0,wall
44,30,1,1,1,sand
45,30,1,1,1,sand
46,30,1,1,0,wall
4,31,1,1,0,wall
5,31,1,1,1,sand
6,31,1,1,1,sand
7,31,1,1,1,sand
8,31,1,1,1,sand
9,31,1,1,1,sand
10,31,1,1,1,sand
11,31,1,1,1,sand
12,31,1,1,1,sand
13,31,1,1,1,sand
14,31,1,1,0,wall
15,31,1,1,0,wall
16,31,1,1,0,wall
17,31,1,1,0,wall
18,31,1,1,0,wall
19,31,1,1,0,wall
20,31,1,1,0,wall
21,31,1,1,1,sand
22,31,1,1,1,sand
23,31,1,1,1,sand
24,31,1,1,1,sand
25,31,1,1,1,sand
26,31,1,1,1,sand
